admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat_type,taxoncode,previously_obs
Anti,,,Anti-0118,Grassland,2018,2018-07-17,06:44:00,06:54:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,21.5,88.1999969482422,Partly Cloudy,Calm (< 1 Mph) Smoke Rises Vertically,Slight Effect On Count,True,Grassland,94228.0,False
Anti,,,Anti-0118,Grassland,2018,2018-07-17,06:44:00,06:54:00,Elizabeth Oswald,3,0-2.5 Min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,,Grsp,False,False,21.5,88.1999969482422,Partly Cloudy,Calm (< 1 Mph) Smoke Rises Vertically,Slight Effect On Count,True,Grassland,83867.0,False
Anti,,,Anti-0118,Grassland,2018,2018-07-17,06:44:00,06:54:00,Elizabeth Oswald,3,2.5 - 5 Min,Visualization,50 - 100 Meters,True,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,,Modo,False,False,21.5,88.1999969482422,Partly Cloudy,Calm (< 1 Mph) Smoke Rises Vertically,Slight Effect On Count,False,Grassland,82737.0,False
Anti,,,Anti-0118,Grassland,2018,2018-07-17,06:44:00,06:54:00,Elizabeth Oswald,3,2.5 - 5 Min,Visualization,50 - 100 Meters,True,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,21.5,88.1999969482422,Partly Cloudy,Calm (< 1 Mph) Smoke Rises Vertically,Slight Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0118,Grassland,2018,2018-07-17,06:44:00,06:54:00,Elizabeth Oswald,3,2.5 - 5 Min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,,Chsp,False,False,21.5,88.1999969482422,Partly Cloudy,Calm (< 1 Mph) Smoke Rises Vertically,Slight Effect On Count,False,Grassland,84781.0,False
Anti,,,Anti-0118,Grassland,2018,2018-07-17,06:44:00,06:54:00,Elizabeth Oswald,3,2.5 - 5 Min,Visualization,<= 50 Meters,False,Male,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,21.5,88.1999969482422,Partly Cloudy,Calm (< 1 Mph) Smoke Rises Vertically,Slight Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0118,Grassland,2018,2018-07-17,06:44:00,06:54:00,Elizabeth Oswald,3,2.5 - 5 Min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,21.5,88.1999969482422,Partly Cloudy,Calm (< 1 Mph) Smoke Rises Vertically,Slight Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0118,Grassland,2018,2018-07-17,06:44:00,06:54:00,Elizabeth Oswald,3,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,,Bggn,False,False,21.5,88.1999969482422,Partly Cloudy,Calm (< 1 Mph) Smoke Rises Vertically,Slight Effect On Count,True,Grassland,88038.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,94228.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,2.5 - 5 Min,Visualization,50 - 100 Meters,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,94257.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile Carolinensis,554383.0,,Cach,False,True,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Grassland,265876.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,5 - 7.5 Min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,,Bggn,False,False,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,88038.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,2.5 - 5 Min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,,Eato,False,True,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,False,Grassland,83803.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Visualization,50 - 100 Meters,True,Male,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,95286.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,,Acfl,False,True,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,85824.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,White-Breasted Nuthatch,Sitta Carolinensis,178775.0,,Wbnu,False,False,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,90935.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus Virens,178359.0,,Eawp,False,True,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,85846.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza Melodia,179492.0,,Sosp,False,False,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,85643.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Singing,<= 50 Meters,False,Male,Warbling Vireo,Vireo Gilvus,179023.0,,Wavi,False,False,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,93589.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes Aedon,178541.0,,Howr,False,False,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,88306.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,,Modo,False,False,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,82737.0,False
Anti,,,Anti-0119,Grassland,2018,2018-07-17,07:02:00,07:12:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Wood Thrush,Hylocichla Mustelina,179777.0,,Woth,True,True,21.8999996185303,91.5999984741211,Clear Or Few Clouds,Calm (< 1 Mph) Smoke Rises Vertically,No Effect On Count,True,Grassland,87156.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,,Acfl,False,True,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,85824.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,,Acfl,False,True,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,85824.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,5 - 7.5 Min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,,Eato,False,True,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,83803.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,5 - 7.5 Min,Calling,<= 50 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus Pileatus,178166.0,,Piwo,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,84833.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,94228.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Wood Thrush,Hylocichla Mustelina,179777.0,,Woth,True,True,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,87156.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,,Carw,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,88350.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,White-Breasted Nuthatch,Sitta Carolinensis,178775.0,,Wbnu,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,90935.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Visualization,<= 50 Meters,False,Female,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,94257.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,2.5 - 5 Min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella Pusilla,179443.0,,Fisp,False,True,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,84790.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,7.5 - 10 Min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,2.5 - 5 Min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile Carolinensis,554383.0,,Cach,False,True,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,265876.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,,Carw,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,88350.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Warbling Vireo,Vireo Gilvus,179023.0,,Wavi,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,93589.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,2.5 - 5 Min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,0-2.5 Min,Visualization,<= 50 Meters,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,94257.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,2.5 - 5 Min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,,Chsp,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,84781.0,False
Anti,,,Anti-0108,Grassland,2018,2018-07-17,07:17:00,07:27:00,Elizabeth Oswald,3,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,,Bhco,False,False,22.6000003814697,86.8000030517578,Clear Or Few Clouds,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,94215.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile Carolinensis,554383.0,,Cach,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,265876.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,94228.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,7.5 - 10 Min,Calling,50 - 100 Meters,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,,Bhco,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,94215.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,7.5 - 10 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,94228.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,5 - 7.5 Min,Singing,50 - 100 Meters,False,Male,Yellow-Throated Vireo,Vireo Flavifrons,179009.0,,Ytvi,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,93573.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,95286.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,2.5 - 5 Min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,2.5 - 5 Min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,94257.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,,Bggn,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,88038.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,7.5 - 10 Min,Calling,50 - 100 Meters,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,,Ybcu,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,89102.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,,Eato,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,83803.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,0-2.5 Min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,,Grsp,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,83867.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,0-2.5 Min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,,Chsp,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,84781.0,False
Anti,,,Anti-0107,Grassland,2018,2018-07-17,07:32:00,07:42:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,94257.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,0-2.5 Min,Calling,50 - 100 Meters,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,,Bhco,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,True,Grassland,94215.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,2.5 - 5 Min,Calling,50 - 100 Meters,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,,Bggn,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,True,Grassland,88038.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,2.5 - 5 Min,Visualization,50 - 100 Meters,True,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,,Amgo,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,False,Grassland,95286.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,White-Breasted Nuthatch,Sitta Carolinensis,178775.0,,Wbnu,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,False,Grassland,90935.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,2.5 - 5 Min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,,Chsp,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,True,Grassland,84781.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,2.5 - 5 Min,Singing,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,,Dowo,False,True,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,False,Grassland,84936.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,0-2.5 Min,Calling,<= 50 Meters,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,,Bhco,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,True,Grassland,94215.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella Pusilla,179443.0,,Fisp,False,True,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,True,Grassland,84790.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,5 - 7.5 Min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,False,Grassland,94257.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,,Carw,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,False,Grassland,88350.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,7.5 - 10 Min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,,Noca,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,False,Grassland,94228.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,0-2.5 Min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,,Chsp,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,True,Grassland,84781.0,False
Anti,,,Anti-0106,Grassland,2018,2018-07-17,07:51:00,08:01:00,Elizabeth Oswald,3,0-2.5 Min,Singing,<= 50 Meters,False,Male,Brown-Headed Cowbird,Molothrus Ater,179112.0,,Bhco,False,False,23.5,87.0999984741211,Partly Cloudy,Light Breeze (4-7 Mph) Wind Felt On Face,No Effect On Count,True,Grassland,94215.0,False
Anti,,,Anti-0091,Grassland,2018,2018-07-17,08:06:00,08:16:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Male,Wood Thrush,Hylocichla Mustelina,179777.0,,Woth,True,True,23.7000007629395,88.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,87156.0,False
Anti,,,Anti-0091,Grassland,2018,2018-07-17,08:06:00,08:16:00,Elizabeth Oswald,3,5 - 7.5 Min,Calling,50 - 100 Meters,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,,Ybcu,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,89102.0,False
Anti,,,Anti-0091,Grassland,2018,2018-07-17,08:06:00,08:16:00,Elizabeth Oswald,3,0-2.5 Min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,,Carw,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,True,Grassland,88350.0,False
Anti,,,Anti-0091,Grassland,2018,2018-07-17,08:06:00,08:16:00,Elizabeth Oswald,3,5 - 7.5 Min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,,Inbu,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,Light Air Movement (1-3 Mph) Smoke Drifts,No Effect On Count,False,Grassland,94257.0,False
